clinic,date,type,wait_established,wait_new
WLA,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,5,0
WLA,10/7/2025,PULMONOLOGY,15.2,39.6
WLA,10/7/2025,SLEEP MEDICINE,55.1,99.5
WLA,10/7/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,34.4,64.5
WLA,10/7/2025,UROLOGY,10.8,44.5
WLA,10/7/2025,WOMEN'S HEALTH,10.3,33.5
JLP,10/7/2025,AUDIOLOGY,9.7,25.3
JLP,10/7/2025,CARDIOLOGY,10,42
JLP,10/7/2025,DERMATOLOGY,11.1,24.1
JLP,10/7/2025,GASTROENTEROLOGY,1.8,7.7
JLP,10/7/2025,MENTAL HEALTH GROUP,2.9,NA
JLP,10/7/2025,MENTAL HEALTH INDIVIDUAL,15.9,0.5
JLP,10/7/2025,NEUROLOGY,17.1,70.7
JLP,10/7/2025,ONCOLOGY,5.9,20.9
JLP,10/7/2025,OPHTHALMOLOGY,19.4,63.7
JLP,10/7/2025,OPTOMETRY,49.3,124.2
JLP,10/7/2025,ORTHOPEDICS,16.1,51.2
JLP,10/7/2025,PAIN MEDICINE,19.4,37.9
JLP,10/7/2025,PODIATRY,18.6,73.4
JLP,10/7/2025,PRIMARY CARE,11.6,55
JLP,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.4,19.9
JLP,10/7/2025,PULMONOLOGY,12.3,36.5
JLP,10/7/2025,SLEEP MEDICINE,101.5,319.4
JLP,10/7/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.6,8.2
JLP,10/7/2025,UROLOGY,9.2,44.6
TR,10/7/2025,AUDIOLOGY,4.6,11.5
TR,10/7/2025,CARDIOLOGY,14.3,13.7
TR,10/7/2025,DENTAL,19.2,36.5
TR,10/7/2025,DERMATOLOGY,4.6,34.7
TR,10/7/2025,ENDOCRINOLOGY,11.1,43.7
TR,10/7/2025,GASTROENTEROLOGY,19.1,74.7
TR,10/7/2025,MENTAL HEALTH GROUP,6,70.4
TR,10/7/2025,MENTAL HEALTH INDIVIDUAL,8.8,23.5
TR,10/7/2025,NEUROLOGY,19.1,92.3
TR,10/7/2025,OB/GYN,3.4,24.6
TR,10/7/2025,OCCUPATIONAL THERAPY,12.5,42.8
TR,10/7/2025,ONCOLOGY,9.3,25.4
TR,10/7/2025,OPHTHALMOLOGY,5.1,12.4
TR,10/7/2025,OPTOMETRY,3.1,31.7
TR,10/7/2025,ORTHOPEDICS,2.3,11.1
TR,10/7/2025,PAIN MEDICINE,10.1,37.1
TR,10/7/2025,PHYSICAL THERAPY,13.4,49.4
TR,10/7/2025,PODIATRY,5.2,23.6
TR,10/7/2025,PRIMARY CARE,6.6,31.6
TR,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,16.8,57.9
TR,10/7/2025,PTSD SPECIFIC GROUP PROGRAMS,2.4,101
TR,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.5,104
TR,10/7/2025,PULMONOLOGY,12.1,34.3
TR,10/7/2025,SLEEP MEDICINE,30.8,85.8
TR,10/7/2025,SUBSTANCE USE DISORDER GROUP,0.5,3
TR,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7.5,23.4
TR,10/7/2025,UROLOGY,10.4,53.5
TR,10/7/2025,WOMEN'S HEALTH,1.9,17.4
JM,10/7/2025,AUDIOLOGY,18.2,38.4
JM,10/7/2025,CARDIOLOGY,9.9,42.6
JM,10/7/2025,DENTAL,9.2,84.7
JM,10/7/2025,DERMATOLOGY,12.5,44.8
JM,10/7/2025,ENDOCRINOLOGY,22.2,69.4
JM,10/7/2025,GASTROENTEROLOGY,13.3,42.9
JM,10/7/2025,MENTAL HEALTH GROUP,12.5,76
JM,10/7/2025,MENTAL HEALTH INDIVIDUAL,13.8,37.7
JM,10/7/2025,NEUROLOGY,21.4,130.4
JM,10/7/2025,OB/GYN,3,20.7
JM,10/7/2025,OCCUPATIONAL THERAPY,12.5,41.8
JM,10/7/2025,ONCOLOGY,1.2,22.3
JM,10/7/2025,OPHTHALMOLOGY,28.2,132
JM,10/7/2025,OPTOMETRY,13,88.1
JM,10/7/2025,ORTHOPEDICS,7.2,31.2
JM,10/7/2025,PAIN MEDICINE,33,95.5
JM,10/7/2025,PHYSICAL THERAPY,23.8,75.6
JM,10/7/2025,PODIATRY,44.5,152.8
JM,10/7/2025,PRIMARY CARE,6,18.9
JM,10/7/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.2,10.6
JM,10/7/2025,PTSD SPECIFIC GROUP PROGRAMS,9.3,NA
JM,10/7/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.3,126.3
JM,10/7/2025,PULMONOLOGY,31.4,66.9
JM,10/7/2025,SLEEP MEDICINE,10.1,38.2
JM,10/7/2025,SUBSTANCE USE DISORDER GROUP,2.1,NA
JM,10/7/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.2,8.5
JM,10/7/2025,UROLOGY,13.9,57.7
SF,10/9/2025,AUDIOLOGY,5.9,28.4
SF,10/9/2025,CARDIOLOGY,14.5,32
SF,10/9/2025,DENTAL,10.5,74.6
SF,10/9/2025,DERMATOLOGY,7.2,27
SF,10/9/2025,ENDOCRINOLOGY,11.2,38.8
SF,10/9/2025,GASTROENTEROLOGY,7.3,30.3
SF,10/9/2025,MENTAL HEALTH GROUP,3.3,13
SF,10/9/2025,MENTAL HEALTH INDIVIDUAL,7.4,50.8
SF,10/9/2025,NEUROLOGY,9.9,30.4
SF,10/9/2025,OB/GYN,30.7,50.7
SF,10/9/2025,OCCUPATIONAL THERAPY,5.6,21.8
SF,10/9/2025,ONCOLOGY,2.7,28.7
SF,10/9/2025,OPHTHALMOLOGY,14.8,61
SF,10/9/2025,OPTOMETRY,15.5,46
SF,10/9/2025,ORTHOPEDICS,18.3,33.9
SF,10/9/2025,PAIN MEDICINE,12.5,30.7
SF,10/9/2025,PHYSICAL THERAPY,7.7,37.2
SF,10/9/2025,PODIATRY,9.2,46.7
SF,10/9/2025,PRIMARY CARE,8.6,16.7
SF,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.1,4.5
SF,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,7.3,NA
SF,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.3,NA
SF,10/9/2025,PULMONOLOGY,43,44.1
SF,10/9/2025,SLEEP MEDICINE,31.8,37.6
SF,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,24.3
SF,10/9/2025,UROLOGY,6.9,21
SF,10/9/2025,WOMEN'S HEALTH,1.8,5.5
WLA,10/9/2025,AUDIOLOGY,20.2,53.8
WLA,10/9/2025,CARDIOLOGY,16.9,21.4
WLA,10/9/2025,DENTAL,1.9,14.1
WLA,10/9/2025,DERMATOLOGY,15.9,40.5
WLA,10/9/2025,ENDOCRINOLOGY,15.9,48.3
WLA,10/9/2025,GASTROENTEROLOGY,16.9,54.1
WLA,10/9/2025,MENTAL HEALTH GROUP,10.2,45.1
WLA,10/9/2025,MENTAL HEALTH INDIVIDUAL,12.1,84.9
WLA,10/9/2025,NEUROLOGY,26.8,82.9
WLA,10/9/2025,OB/GYN,20.3,63.7
WLA,10/9/2025,OCCUPATIONAL THERAPY,12.4,29.8
WLA,10/9/2025,ONCOLOGY,8.4,20.6
WLA,10/9/2025,OPHTHALMOLOGY,17.3,59.8
WLA,10/9/2025,OPTOMETRY,25.2,45.9
WLA,10/9/2025,ORTHOPEDICS,10.8,86.7
WLA,10/9/2025,PAIN MEDICINE,15.1,50.8
WLA,10/9/2025,PHYSICAL THERAPY,15.9,38.9
WLA,10/9/2025,PODIATRY,6,32.1
WLA,10/9/2025,PRIMARY CARE,7.4,26.1
WLA,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,13.9,101.3
WLA,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.7,0
WLA,10/9/2025,PULMONOLOGY,14.9,41.1
WLA,10/9/2025,SLEEP MEDICINE,56.2,100.3
WLA,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,34.2,58
WLA,10/9/2025,UROLOGY,11.3,43.7
WLA,10/9/2025,WOMEN'S HEALTH,10.4,35.6
JLP,10/9/2025,AUDIOLOGY,9.9,25.7
JLP,10/9/2025,CARDIOLOGY,10.1,42.6
JLP,10/9/2025,DERMATOLOGY,10.4,23.8
JLP,10/9/2025,GASTROENTEROLOGY,4.7,9.5
JLP,10/9/2025,MENTAL HEALTH GROUP,3.1,NA
JLP,10/9/2025,MENTAL HEALTH INDIVIDUAL,16.2,1.2
JLP,10/9/2025,NEUROLOGY,16.5,70.5
JLP,10/9/2025,ONCOLOGY,5.6,21.4
JLP,10/9/2025,OPHTHALMOLOGY,19.9,67.7
JLP,10/9/2025,OPTOMETRY,42.7,116.2
JLP,10/9/2025,ORTHOPEDICS,16.7,51.9
JLP,10/9/2025,PAIN MEDICINE,18.5,38
JLP,10/9/2025,PODIATRY,18.9,74.9
JLP,10/9/2025,PRIMARY CARE,11.7,55
JLP,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,3.9,20
JLP,10/9/2025,PULMONOLOGY,11.5,35.9
JLP,10/9/2025,SLEEP MEDICINE,98.8,319.4
JLP,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.9,8
JLP,10/9/2025,UROLOGY,9.3,42.8
TR,10/9/2025,AUDIOLOGY,4.5,11.5
TR,10/9/2025,CARDIOLOGY,14.7,15.5
TR,10/9/2025,DENTAL,19.2,36.8
TR,10/9/2025,DERMATOLOGY,4.5,34.5
TR,10/9/2025,ENDOCRINOLOGY,11.4,42.5
TR,10/9/2025,GASTROENTEROLOGY,19.3,74.8
TR,10/9/2025,MENTAL HEALTH GROUP,6,77.2
TR,10/9/2025,MENTAL HEALTH INDIVIDUAL,8.8,24
TR,10/9/2025,NEUROLOGY,19.2,92.4
TR,10/9/2025,OB/GYN,3.4,23.4
TR,10/9/2025,OCCUPATIONAL THERAPY,13,43.6
TR,10/9/2025,ONCOLOGY,9,24.6
TR,10/9/2025,OPHTHALMOLOGY,5.1,13.7
TR,10/9/2025,OPTOMETRY,3.2,30.9
TR,10/9/2025,ORTHOPEDICS,2.4,10.9
TR,10/9/2025,PAIN MEDICINE,10.1,37.1
TR,10/9/2025,PHYSICAL THERAPY,13.3,47.6
TR,10/9/2025,PODIATRY,5.1,24.1
TR,10/9/2025,PRIMARY CARE,6.6,30.9
TR,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,16.4,57.9
TR,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,2.3,101
TR,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.3,61.5
TR,10/9/2025,PULMONOLOGY,11.3,32
TR,10/9/2025,SLEEP MEDICINE,30.4,83.5
TR,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.6,3
TR,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7,23.8
TR,10/9/2025,UROLOGY,10.4,54.9
TR,10/9/2025,WOMEN'S HEALTH,2.7,15.8
JM,10/9/2025,AUDIOLOGY,19,37.6
JM,10/9/2025,CARDIOLOGY,9.3,43.7
JM,10/9/2025,DENTAL,9.3,82.2
JM,10/9/2025,DERMATOLOGY,12.6,44.1
JM,10/9/2025,ENDOCRINOLOGY,21.5,70.1
JM,10/9/2025,GASTROENTEROLOGY,12.7,42.8
JM,10/9/2025,MENTAL HEALTH GROUP,12.3,76
JM,10/9/2025,MENTAL HEALTH INDIVIDUAL,13.9,36
JM,10/9/2025,NEUROLOGY,20.7,127.3
JM,10/9/2025,OB/GYN,3,22
JM,10/9/2025,OCCUPATIONAL THERAPY,12.7,42.2
JM,10/9/2025,ONCOLOGY,1.1,21.6
JM,10/9/2025,OPHTHALMOLOGY,27.8,124.7
JM,10/9/2025,OPTOMETRY,13.8,88.5
JM,10/9/2025,ORTHOPEDICS,7.1,31
JM,10/9/2025,PAIN MEDICINE,33.6,92.7
JM,10/9/2025,PHYSICAL THERAPY,23.4,75.5
JM,10/9/2025,PODIATRY,42.7,145.4
JM,10/9/2025,PRIMARY CARE,5.9,19.2
JM,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.5,10.8
JM,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,9.8,NA
JM,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.2,126.3
JM,10/9/2025,PULMONOLOGY,30.8,64.3
JM,10/9/2025,SLEEP MEDICINE,10.3,39.4
JM,10/9/2025,SUBSTANCE USE DISORDER GROUP,2,NA
JM,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.4,8.5
JM,10/9/2025,UROLOGY,14.1,61
SF,10/9/2025,AUDIOLOGY,5.9,28.4
SF,10/9/2025,CARDIOLOGY,14.5,32
SF,10/9/2025,DENTAL,10.5,74.6
SF,10/9/2025,DERMATOLOGY,7.2,27
SF,10/9/2025,ENDOCRINOLOGY,11.2,38.8
SF,10/9/2025,GASTROENTEROLOGY,7.3,30.3
SF,10/9/2025,MENTAL HEALTH GROUP,3.3,13
SF,10/9/2025,MENTAL HEALTH INDIVIDUAL,7.4,50.8
SF,10/9/2025,NEUROLOGY,9.9,30.4
SF,10/9/2025,OB/GYN,30.7,50.7
SF,10/9/2025,OCCUPATIONAL THERAPY,5.6,21.8
SF,10/9/2025,ONCOLOGY,2.7,28.7
SF,10/9/2025,OPHTHALMOLOGY,14.8,61
SF,10/9/2025,OPTOMETRY,15.5,46
SF,10/9/2025,ORTHOPEDICS,18.3,33.9
SF,10/9/2025,PAIN MEDICINE,12.5,30.7
SF,10/9/2025,PHYSICAL THERAPY,7.7,37.2
SF,10/9/2025,PODIATRY,9.2,46.7
SF,10/9/2025,PRIMARY CARE,8.6,16.7
SF,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.1,4.5
SF,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,7.3,NA
SF,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.3,NA
SF,10/9/2025,PULMONOLOGY,43,44.1
SF,10/9/2025,SLEEP MEDICINE,31.8,37.6
SF,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
SF,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,24.3
SF,10/9/2025,UROLOGY,6.9,21
SF,10/9/2025,WOMEN'S HEALTH,1.8,5.5
WLA,10/9/2025,AUDIOLOGY,20.2,53.8
WLA,10/9/2025,CARDIOLOGY,16.9,21.4
WLA,10/9/2025,DENTAL,1.9,14.1
WLA,10/9/2025,DERMATOLOGY,15.9,40.5
WLA,10/9/2025,ENDOCRINOLOGY,15.9,48.3
WLA,10/9/2025,GASTROENTEROLOGY,16.9,54.1
WLA,10/9/2025,MENTAL HEALTH GROUP,10.2,45.1
WLA,10/9/2025,MENTAL HEALTH INDIVIDUAL,12.1,84.9
WLA,10/9/2025,NEUROLOGY,26.8,82.9
WLA,10/9/2025,OB/GYN,20.3,63.7
WLA,10/9/2025,OCCUPATIONAL THERAPY,12.4,29.8
WLA,10/9/2025,ONCOLOGY,8.4,20.6
WLA,10/9/2025,OPHTHALMOLOGY,17.3,59.8
WLA,10/9/2025,OPTOMETRY,25.2,45.9
WLA,10/9/2025,ORTHOPEDICS,10.8,86.7
WLA,10/9/2025,PAIN MEDICINE,15.1,50.8
WLA,10/9/2025,PHYSICAL THERAPY,15.9,38.9
WLA,10/9/2025,PODIATRY,6,32.1
WLA,10/9/2025,PRIMARY CARE,7.4,26.1
WLA,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,13.9,101.3
WLA,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.7,0
WLA,10/9/2025,PULMONOLOGY,14.9,41.1
WLA,10/9/2025,SLEEP MEDICINE,56.2,100.3
WLA,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.1,NA
WLA,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,34.2,58
WLA,10/9/2025,UROLOGY,11.3,43.7
WLA,10/9/2025,WOMEN'S HEALTH,10.4,35.6
JLP,10/9/2025,AUDIOLOGY,9.9,25.7
JLP,10/9/2025,CARDIOLOGY,10.1,42.6
JLP,10/9/2025,DERMATOLOGY,10.4,23.8
JLP,10/9/2025,GASTROENTEROLOGY,4.7,9.5
JLP,10/9/2025,MENTAL HEALTH GROUP,3.1,NA
JLP,10/9/2025,MENTAL HEALTH INDIVIDUAL,16.2,1.2
JLP,10/9/2025,NEUROLOGY,16.5,70.5
JLP,10/9/2025,ONCOLOGY,5.6,21.4
JLP,10/9/2025,OPHTHALMOLOGY,19.9,67.7
JLP,10/9/2025,OPTOMETRY,42.7,116.2
JLP,10/9/2025,ORTHOPEDICS,16.7,51.9
JLP,10/9/2025,PAIN MEDICINE,18.5,38
JLP,10/9/2025,PODIATRY,18.9,74.9
JLP,10/9/2025,PRIMARY CARE,11.7,55
JLP,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,3.9,20
JLP,10/9/2025,PULMONOLOGY,11.5,35.9
JLP,10/9/2025,SLEEP MEDICINE,98.8,319.4
JLP,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
JLP,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.9,8
JLP,10/9/2025,UROLOGY,9.3,42.8
TR,10/9/2025,AUDIOLOGY,4.5,11.5
TR,10/9/2025,CARDIOLOGY,14.7,15.5
TR,10/9/2025,DENTAL,19.2,36.8
TR,10/9/2025,DERMATOLOGY,4.5,34.5
TR,10/9/2025,ENDOCRINOLOGY,11.4,42.5
TR,10/9/2025,GASTROENTEROLOGY,19.3,74.8
TR,10/9/2025,MENTAL HEALTH GROUP,6,77.2
TR,10/9/2025,MENTAL HEALTH INDIVIDUAL,8.8,24
TR,10/9/2025,NEUROLOGY,19.2,92.4
TR,10/9/2025,OB/GYN,3.4,23.4
TR,10/9/2025,OCCUPATIONAL THERAPY,13,43.6
TR,10/9/2025,ONCOLOGY,9,24.6
TR,10/9/2025,OPHTHALMOLOGY,5.1,13.7
TR,10/9/2025,OPTOMETRY,3.2,30.9
TR,10/9/2025,ORTHOPEDICS,2.4,10.9
TR,10/9/2025,PAIN MEDICINE,10.1,37.1
TR,10/9/2025,PHYSICAL THERAPY,13.3,47.6
TR,10/9/2025,PODIATRY,5.1,24.1
TR,10/9/2025,PRIMARY CARE,6.6,30.9
TR,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,16.4,57.9
TR,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,2.3,101
TR,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.3,61.5
TR,10/9/2025,PULMONOLOGY,11.3,32
TR,10/9/2025,SLEEP MEDICINE,30.4,83.5
TR,10/9/2025,SUBSTANCE USE DISORDER GROUP,0.6,3
TR,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,7,23.8
TR,10/9/2025,UROLOGY,10.4,54.9
TR,10/9/2025,WOMEN'S HEALTH,2.7,15.8
JM,10/9/2025,AUDIOLOGY,19,37.6
JM,10/9/2025,CARDIOLOGY,9.3,43.7
JM,10/9/2025,DENTAL,9.3,82.2
JM,10/9/2025,DERMATOLOGY,12.6,44.1
JM,10/9/2025,ENDOCRINOLOGY,21.5,70.1
JM,10/9/2025,GASTROENTEROLOGY,12.7,42.8
JM,10/9/2025,MENTAL HEALTH GROUP,12.3,76
JM,10/9/2025,MENTAL HEALTH INDIVIDUAL,13.9,36
JM,10/9/2025,NEUROLOGY,20.7,127.3
JM,10/9/2025,OB/GYN,3,22
JM,10/9/2025,OCCUPATIONAL THERAPY,12.7,42.2
JM,10/9/2025,ONCOLOGY,1.1,21.6
JM,10/9/2025,OPHTHALMOLOGY,27.8,124.7
JM,10/9/2025,OPTOMETRY,13.8,88.5
JM,10/9/2025,ORTHOPEDICS,7.1,31
JM,10/9/2025,PAIN MEDICINE,33.6,92.7
JM,10/9/2025,PHYSICAL THERAPY,23.4,75.5
JM,10/9/2025,PODIATRY,42.7,145.4
JM,10/9/2025,PRIMARY CARE,5.9,19.2
JM,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,5.5,10.8
JM,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,9.8,NA
JM,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.2,126.3
JM,10/9/2025,PULMONOLOGY,30.8,64.3
JM,10/9/2025,SLEEP MEDICINE,10.3,39.4
JM,10/9/2025,SUBSTANCE USE DISORDER GROUP,2,NA
JM,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,8.4,8.5
JM,10/9/2025,UROLOGY,14.1,61
SF,10/11/2025,AUDIOLOGY,6.2,28.4
SF,10/11/2025,CARDIOLOGY,14.6,32
SF,10/11/2025,DENTAL,11,73.6
SF,10/11/2025,DERMATOLOGY,6.9,25.8
SF,10/11/2025,ENDOCRINOLOGY,11.6,39.9
SF,10/11/2025,GASTROENTEROLOGY,7.9,32.2
SF,10/11/2025,MENTAL HEALTH GROUP,4.1,13
SF,10/11/2025,MENTAL HEALTH INDIVIDUAL,7.5,49.9
SF,10/11/2025,NEUROLOGY,9.7,30
SF,10/11/2025,OB/GYN,34.6,50.5
SF,10/11/2025,OCCUPATIONAL THERAPY,6.6,19.9
SF,10/11/2025,ONCOLOGY,3,26.5
SF,10/11/2025,OPHTHALMOLOGY,14.8,56.7
SF,10/11/2025,OPTOMETRY,17.4,45.7
SF,10/11/2025,ORTHOPEDICS,17.5,36.4
SF,10/11/2025,PAIN MEDICINE,13.8,31.9
SF,10/11/2025,PHYSICAL THERAPY,7.7,37.8
SF,10/11/2025,PODIATRY,9.7,51.2
SF,10/11/2025,PRIMARY CARE,8.8,16.1
SF,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,2.1,4.3
SF,10/11/2025,PTSD SPECIFIC GROUP PROGRAMS,6.4,NA
SF,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,8.7,NA
SF,10/11/2025,PULMONOLOGY,46.1,41.5
SF,10/11/2025,SLEEP MEDICINE,31.6,38.6
SF,10/11/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
SF,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,3.1,27.1
SF,10/11/2025,UROLOGY,7.3,24.1
SF,10/11/2025,WOMEN'S HEALTH,1.6,9.4
WLA,10/11/2025,AUDIOLOGY,19.4,56.5
WLA,10/11/2025,CARDIOLOGY,16.2,22.9
WLA,10/11/2025,DENTAL,1.8,14.6
WLA,10/11/2025,DERMATOLOGY,16.7,40
WLA,10/11/2025,ENDOCRINOLOGY,15.2,48.1
WLA,10/11/2025,GASTROENTEROLOGY,16.8,52.7
WLA,10/11/2025,MENTAL HEALTH GROUP,10.5,34
WLA,10/11/2025,MENTAL HEALTH INDIVIDUAL,11.4,78.3
WLA,10/11/2025,NEUROLOGY,27.3,81.5
WLA,10/11/2025,OB/GYN,20,52.3
WLA,10/11/2025,OCCUPATIONAL THERAPY,12.3,31.6
WLA,10/11/2025,ONCOLOGY,8.6,24.4
WLA,10/11/2025,OPHTHALMOLOGY,17,77.8
WLA,10/11/2025,OPTOMETRY,24.5,47
WLA,10/11/2025,ORTHOPEDICS,10.7,83
WLA,10/11/2025,PAIN MEDICINE,14.5,54.5
WLA,10/11/2025,PHYSICAL THERAPY,15.7,37.5
WLA,10/11/2025,PODIATRY,6.2,32.4
WLA,10/11/2025,PRIMARY CARE,7.6,25.6
WLA,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,22.2,105.6
WLA,10/11/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
WLA,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,7,0
WLA,10/11/2025,PULMONOLOGY,14.3,42.2
WLA,10/11/2025,SLEEP MEDICINE,56,100
WLA,10/11/2025,SUBSTANCE USE DISORDER GROUP,0.2,NA
WLA,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,34.5,70.5
WLA,10/11/2025,UROLOGY,11,45.6
WLA,10/11/2025,WOMEN'S HEALTH,9.4,34.4
JLP,10/11/2025,AUDIOLOGY,10.4,25.8
JLP,10/11/2025,CARDIOLOGY,10.8,42.3
JLP,10/11/2025,DERMATOLOGY,10.5,24.4
JLP,10/11/2025,GASTROENTEROLOGY,8.8,9.5
JLP,10/11/2025,MENTAL HEALTH GROUP,3.5,NA
JLP,10/11/2025,MENTAL HEALTH INDIVIDUAL,16.6,1.3
JLP,10/11/2025,NEUROLOGY,17,68.3
JLP,10/11/2025,ONCOLOGY,5.5,22.2
JLP,10/11/2025,OPHTHALMOLOGY,21.6,72.8
JLP,10/11/2025,OPTOMETRY,35.3,88.8
JLP,10/11/2025,ORTHOPEDICS,17.1,53
JLP,10/11/2025,PAIN MEDICINE,19.2,37.3
JLP,10/11/2025,PODIATRY,19.7,74.3
JLP,10/11/2025,PRIMARY CARE,12.1,55
JLP,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,4.8,22.7
JLP,10/11/2025,PULMONOLOGY,11,36.1
JLP,10/11/2025,SLEEP MEDICINE,107.8,284.9
JLP,10/11/2025,SUBSTANCE USE DISORDER GROUP,0.3,NA
JLP,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.2,8.3
JLP,10/11/2025,UROLOGY,10.1,48.6
TR,10/11/2025,AUDIOLOGY,4.8,12.4
TR,10/11/2025,CARDIOLOGY,13.9,16.4
TR,10/11/2025,DENTAL,19.1,37.9
TR,10/11/2025,DERMATOLOGY,5.1,35.4
TR,10/11/2025,ENDOCRINOLOGY,12,45.5
TR,10/11/2025,GASTROENTEROLOGY,18.2,74.6
TR,10/11/2025,MENTAL HEALTH GROUP,6.1,76.5
TR,10/11/2025,MENTAL HEALTH INDIVIDUAL,9,24
TR,10/11/2025,NEUROLOGY,18.7,93.5
TR,10/11/2025,OB/GYN,2.7,25
TR,10/11/2025,OCCUPATIONAL THERAPY,13.6,44.2
TR,10/11/2025,ONCOLOGY,8.8,22.9
TR,10/11/2025,OPHTHALMOLOGY,5,13.3
TR,10/11/2025,OPTOMETRY,3.1,34.9
TR,10/11/2025,ORTHOPEDICS,2.6,10.7
TR,10/11/2025,PAIN MEDICINE,8.8,35.6
TR,10/11/2025,PHYSICAL THERAPY,13.1,49
TR,10/11/2025,PODIATRY,4.8,23.3
TR,10/11/2025,PRIMARY CARE,6.6,30.1
TR,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,17.7,59.5
TR,10/11/2025,PTSD SPECIFIC GROUP PROGRAMS,2.7,101
TR,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.4,61.5
TR,10/11/2025,PULMONOLOGY,10.9,31.6
TR,10/11/2025,SLEEP MEDICINE,24.8,59.8
TR,10/11/2025,SUBSTANCE USE DISORDER GROUP,0.6,3
