clinic,date,type,wait_established,wait_new
DAL,10/9/2025,PAIN MEDICINE,5.6,35.8
DAL,10/9/2025,PHYSICAL THERAPY,21.7,41.5
DAL,10/9/2025,PODIATRY,20.1,48.3
DAL,10/9/2025,PRIMARY CARE,5.6,28.2
DAL,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.3,22.6
DAL,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.5,NA
DAL,10/9/2025,PULMONOLOGY,9.3,21.7
DAL,10/9/2025,SLEEP MEDICINE,9.1,36
DAL,10/9/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.1,54
DAL,10/9/2025,UROLOGY,16.6,68.6
OET,10/9/2025,AUDIOLOGY,29.1,90.8
OET,10/9/2025,CARDIOLOGY,18.7,63.2
OET,10/9/2025,DENTAL,38.6,79
OET,10/9/2025,DERMATOLOGY,27.7,82.8
OET,10/9/2025,ENDOCRINOLOGY,4.8,14.4
OET,10/9/2025,GASTROENTEROLOGY,23.6,110.7
OET,10/9/2025,MENTAL HEALTH GROUP,1.9,15.3
OET,10/9/2025,MENTAL HEALTH INDIVIDUAL,29.6,26.5
OET,10/9/2025,NEUROLOGY,12.3,89.1
OET,10/9/2025,OB/GYN,13.8,66
OET,10/9/2025,OCCUPATIONAL THERAPY,37.8,45.7
OET,10/9/2025,ONCOLOGY,1.7,56.1
OET,10/9/2025,OPHTHALMOLOGY,13.2,63.8
OET,10/9/2025,OPTOMETRY,19.5,85.6
OET,10/9/2025,ORTHOPEDICS,8.3,33.8
OET,10/9/2025,PAIN MEDICINE,26.2,38.4
OET,10/9/2025,PHYSICAL THERAPY,15.6,47.3
OET,10/9/2025,PODIATRY,23.1,83.9
OET,10/9/2025,PRIMARY CARE,13.4,61.3
OET,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.7,29.3
OET,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,13.1,NA
OET,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.2,NA
OET,10/9/2025,PULMONOLOGY,45.2,101.5
OET,10/9/2025,SLEEP MEDICINE,9.1,127.6
OET,10/9/2025,SUBSTANCE USE DISORDER GROUP,5.5,NA
OET,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,9.6,44.7
OET,10/9/2025,UROLOGY,12.2,138.2
OET,10/9/2025,WOMEN'S HEALTH,20.8,51.9
ALM,10/9/2025,AUDIOLOGY,11.1,87.9
ALM,10/9/2025,CARDIOLOGY,14.7,33.9
ALM,10/9/2025,DENTAL,9.1,47.5
ALM,10/9/2025,DERMATOLOGY,14.4,60.2
ALM,10/9/2025,ENDOCRINOLOGY,3.9,26.6
ALM,10/9/2025,GASTROENTEROLOGY,26.3,173.2
ALM,10/9/2025,MENTAL HEALTH GROUP,5.8,NA
ALM,10/9/2025,MENTAL HEALTH INDIVIDUAL,6.8,36.5
ALM,10/9/2025,NEUROLOGY,24,146.9
ALM,10/9/2025,OB/GYN,9,73.1
ALM,10/9/2025,OCCUPATIONAL THERAPY,24.4,52.1
ALM,10/9/2025,ONCOLOGY,3.9,55.5
ALM,10/9/2025,ORTHOPEDICS,11.3,38.7
ALM,10/9/2025,PAIN MEDICINE,23.3,44.9
ALM,10/9/2025,PHYSICAL THERAPY,36.5,67.9
ALM,10/9/2025,PRIMARY CARE,6,31.9
ALM,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.9,15.5
ALM,10/9/2025,PULMONOLOGY,18.7,58.1
ALM,10/9/2025,SLEEP MEDICINE,6.4,46
ALM,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.4,NA
ALM,10/9/2025,UROLOGY,16.7,57.5
ALM,10/9/2025,WOMEN'S HEALTH,2.5,13.1
MEDB,10/9/2025,AUDIOLOGY,5.4,69.1
MEDB,10/9/2025,CARDIOLOGY,9,24.5
MEDB,10/9/2025,DENTAL,3.3,60.4
MEDB,10/9/2025,DERMATOLOGY,3.2,32.3
MEDB,10/9/2025,ENDOCRINOLOGY,12.6,58.6
MEDB,10/9/2025,GASTROENTEROLOGY,19.5,62.6
MEDB,10/9/2025,MENTAL HEALTH GROUP,4.6,NA
MEDB,10/9/2025,MENTAL HEALTH INDIVIDUAL,10.5,53.9
MEDB,10/9/2025,NEUROLOGY,5.1,31.4
MEDB,10/9/2025,OB/GYN,6.5,75.5
MEDB,10/9/2025,OCCUPATIONAL THERAPY,11.4,39.8
MEDB,10/9/2025,ONCOLOGY,2.9,65.9
MEDB,10/9/2025,OPHTHALMOLOGY,1.4,13.8
MEDB,10/9/2025,OPTOMETRY,1.6,32.8
MEDB,10/9/2025,ORTHOPEDICS,1.8,13.2
MEDB,10/9/2025,PAIN MEDICINE,3.5,26.4
MEDB,10/9/2025,PHYSICAL THERAPY,12.2,46
MEDB,10/9/2025,PODIATRY,1.9,29.6
MEDB,10/9/2025,PRIMARY CARE,2.7,29.9
MEDB,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.8,41.7
MEDB,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16.7,NA
MEDB,10/9/2025,PULMONOLOGY,12.6,31.2
MEDB,10/9/2025,SLEEP MEDICINE,39,105.8
MEDB,10/9/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.5,10.5
MEDB,10/9/2025,UROLOGY,4.9,80.7
MEDB,10/9/2025,WOMEN'S HEALTH,4.1,21.9
TEC,10/9/2025,AUDIOLOGY,2.7,22.9
TEC,10/9/2025,CARDIOLOGY,4.6,20.2
TEC,10/9/2025,DENTAL,2,26.9
TEC,10/9/2025,DERMATOLOGY,9.5,70.1
TEC,10/9/2025,ENDOCRINOLOGY,7.7,52.9
TEC,10/9/2025,GASTROENTEROLOGY,3.7,30.7
TEC,10/9/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/9/2025,MENTAL HEALTH INDIVIDUAL,12.4,20.6
TEC,10/9/2025,NEUROLOGY,0,2
TEC,10/9/2025,OB/GYN,2.9,18.2
TEC,10/9/2025,OCCUPATIONAL THERAPY,9.6,28.1
TEC,10/9/2025,ONCOLOGY,1.5,30.6
TEC,10/9/2025,OPHTHALMOLOGY,0.9,NA
TEC,10/9/2025,OPTOMETRY,4.5,40.6
TEC,10/9/2025,ORTHOPEDICS,1.6,20.7
TEC,10/9/2025,PAIN MEDICINE,8.7,46.3
TEC,10/9/2025,PHYSICAL THERAPY,2.5,23.2
TEC,10/9/2025,PODIATRY,2.7,25.4
TEC,10/9/2025,PRIMARY CARE,1.6,10.9
TEC,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.1,0.5
TEC,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.8,NA
TEC,10/9/2025,PULMONOLOGY,12.4,31.9
TEC,10/9/2025,SLEEP MEDICINE,5.1,23.3
TEC,10/9/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,10
TEC,10/9/2025,UROLOGY,3.8,28.9
TEC,10/9/2025,WOMEN'S HEALTH,1.2,4.4
DAL,10/9/2025,AUDIOLOGY,0.8,10.7
DAL,10/9/2025,CARDIOLOGY,10.6,28.8
DAL,10/9/2025,DENTAL,11.3,33.2
DAL,10/9/2025,ENDOCRINOLOGY,11,57.8
DAL,10/9/2025,GASTROENTEROLOGY,10.5,35.2
DAL,10/9/2025,MENTAL HEALTH GROUP,0.6,NA
DAL,10/9/2025,MENTAL HEALTH INDIVIDUAL,5.5,15.2
DAL,10/9/2025,NEUROLOGY,31.6,152
DAL,10/9/2025,OB/GYN,15.4,50.5
DAL,10/9/2025,OCCUPATIONAL THERAPY,10.6,18.4
DAL,10/9/2025,ONCOLOGY,3,27.7
DAL,10/9/2025,OPHTHALMOLOGY,7.8,39.6
DAL,10/9/2025,OPTOMETRY,22.9,83.6
DAL,10/9/2025,ORTHOPEDICS,11,30.5
DAL,10/9/2025,PAIN MEDICINE,5.6,35.8
DAL,10/9/2025,PHYSICAL THERAPY,21.7,41.5
DAL,10/9/2025,PODIATRY,20.1,48.3
DAL,10/9/2025,PRIMARY CARE,5.6,28.2
DAL,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.3,22.6
DAL,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,10.5,NA
DAL,10/9/2025,PULMONOLOGY,9.3,21.7
DAL,10/9/2025,SLEEP MEDICINE,9.1,36
DAL,10/9/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.1,54
DAL,10/9/2025,UROLOGY,16.6,68.6
OET,10/9/2025,AUDIOLOGY,29.1,90.8
OET,10/9/2025,CARDIOLOGY,18.7,63.2
OET,10/9/2025,DENTAL,38.6,79
OET,10/9/2025,DERMATOLOGY,27.7,82.8
OET,10/9/2025,ENDOCRINOLOGY,4.8,14.4
OET,10/9/2025,GASTROENTEROLOGY,23.6,110.7
OET,10/9/2025,MENTAL HEALTH GROUP,1.9,15.3
OET,10/9/2025,MENTAL HEALTH INDIVIDUAL,29.6,26.5
OET,10/9/2025,NEUROLOGY,12.3,89.1
OET,10/9/2025,OB/GYN,13.8,66
OET,10/9/2025,OCCUPATIONAL THERAPY,37.8,45.7
OET,10/9/2025,ONCOLOGY,1.7,56.1
OET,10/9/2025,OPHTHALMOLOGY,13.2,63.8
OET,10/9/2025,OPTOMETRY,19.5,85.6
OET,10/9/2025,ORTHOPEDICS,8.3,33.8
OET,10/9/2025,PAIN MEDICINE,26.2,38.4
OET,10/9/2025,PHYSICAL THERAPY,15.6,47.3
OET,10/9/2025,PODIATRY,23.1,83.9
OET,10/9/2025,PRIMARY CARE,13.4,61.3
OET,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.7,29.3
OET,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,13.1,NA
OET,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.2,NA
OET,10/9/2025,PULMONOLOGY,45.2,101.5
OET,10/9/2025,SLEEP MEDICINE,9.1,127.6
OET,10/9/2025,SUBSTANCE USE DISORDER GROUP,5.5,NA
OET,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,9.6,44.7
OET,10/9/2025,UROLOGY,12.2,138.2
OET,10/9/2025,WOMEN'S HEALTH,20.8,51.9
ALM,10/9/2025,AUDIOLOGY,11.1,87.9
ALM,10/9/2025,CARDIOLOGY,14.7,33.9
ALM,10/9/2025,DENTAL,9.1,47.5
ALM,10/9/2025,DERMATOLOGY,14.4,60.2
ALM,10/9/2025,ENDOCRINOLOGY,3.9,26.6
ALM,10/9/2025,GASTROENTEROLOGY,26.3,173.2
ALM,10/9/2025,MENTAL HEALTH GROUP,5.8,NA
ALM,10/9/2025,MENTAL HEALTH INDIVIDUAL,6.8,36.5
ALM,10/9/2025,NEUROLOGY,24,146.9
ALM,10/9/2025,OB/GYN,9,73.1
ALM,10/9/2025,OCCUPATIONAL THERAPY,24.4,52.1
ALM,10/9/2025,ONCOLOGY,3.9,55.5
ALM,10/9/2025,ORTHOPEDICS,11.3,38.7
ALM,10/9/2025,PAIN MEDICINE,23.3,44.9
ALM,10/9/2025,PHYSICAL THERAPY,36.5,67.9
ALM,10/9/2025,PRIMARY CARE,6,31.9
ALM,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.9,15.5
ALM,10/9/2025,PULMONOLOGY,18.7,58.1
ALM,10/9/2025,SLEEP MEDICINE,6.4,46
ALM,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5.4,NA
ALM,10/9/2025,UROLOGY,16.7,57.5
ALM,10/9/2025,WOMEN'S HEALTH,2.5,13.1
MEDB,10/9/2025,AUDIOLOGY,5.4,69.1
MEDB,10/9/2025,CARDIOLOGY,9,24.5
MEDB,10/9/2025,DENTAL,3.3,60.4
MEDB,10/9/2025,DERMATOLOGY,3.2,32.3
MEDB,10/9/2025,ENDOCRINOLOGY,12.6,58.6
MEDB,10/9/2025,GASTROENTEROLOGY,19.5,62.6
MEDB,10/9/2025,MENTAL HEALTH GROUP,4.6,NA
MEDB,10/9/2025,MENTAL HEALTH INDIVIDUAL,10.5,53.9
MEDB,10/9/2025,NEUROLOGY,5.1,31.4
MEDB,10/9/2025,OB/GYN,6.5,75.5
MEDB,10/9/2025,OCCUPATIONAL THERAPY,11.4,39.8
MEDB,10/9/2025,ONCOLOGY,2.9,65.9
MEDB,10/9/2025,OPHTHALMOLOGY,1.4,13.8
MEDB,10/9/2025,OPTOMETRY,1.6,32.8
MEDB,10/9/2025,ORTHOPEDICS,1.8,13.2
MEDB,10/9/2025,PAIN MEDICINE,3.5,26.4
MEDB,10/9/2025,PHYSICAL THERAPY,12.2,46
MEDB,10/9/2025,PODIATRY,1.9,29.6
MEDB,10/9/2025,PRIMARY CARE,2.7,29.9
MEDB,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,10.8,41.7
MEDB,10/9/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,16.7,NA
MEDB,10/9/2025,PULMONOLOGY,12.6,31.2
MEDB,10/9/2025,SLEEP MEDICINE,39,105.8
MEDB,10/9/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.5,10.5
MEDB,10/9/2025,UROLOGY,4.9,80.7
MEDB,10/9/2025,WOMEN'S HEALTH,4.1,21.9
TEC,10/9/2025,AUDIOLOGY,2.7,22.9
TEC,10/9/2025,CARDIOLOGY,4.6,20.2
TEC,10/9/2025,DENTAL,2,26.9
TEC,10/9/2025,DERMATOLOGY,9.5,70.1
TEC,10/9/2025,ENDOCRINOLOGY,7.7,52.9
TEC,10/9/2025,GASTROENTEROLOGY,3.7,30.7
TEC,10/9/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/9/2025,MENTAL HEALTH INDIVIDUAL,12.4,20.6
TEC,10/9/2025,NEUROLOGY,0,2
TEC,10/9/2025,OB/GYN,2.9,18.2
TEC,10/9/2025,OCCUPATIONAL THERAPY,9.6,28.1
TEC,10/9/2025,ONCOLOGY,1.5,30.6
TEC,10/9/2025,OPHTHALMOLOGY,0.9,NA
TEC,10/9/2025,OPTOMETRY,4.5,40.6
TEC,10/9/2025,ORTHOPEDICS,1.6,20.7
TEC,10/9/2025,PAIN MEDICINE,8.7,46.3
TEC,10/9/2025,PHYSICAL THERAPY,2.5,23.2
TEC,10/9/2025,PODIATRY,2.7,25.4
TEC,10/9/2025,PRIMARY CARE,1.6,10.9
TEC,10/9/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1.1,0.5
TEC,10/9/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.8,NA
TEC,10/9/2025,PULMONOLOGY,12.4,31.9
TEC,10/9/2025,SLEEP MEDICINE,5.1,23.3
TEC,10/9/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/9/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.9,10
TEC,10/9/2025,UROLOGY,3.8,28.9
TEC,10/9/2025,WOMEN'S HEALTH,1.2,4.4
DAL,10/11/2025,AUDIOLOGY,0.9,11.7
DAL,10/11/2025,CARDIOLOGY,11.2,28
DAL,10/11/2025,DENTAL,11.2,34.9
DAL,10/11/2025,ENDOCRINOLOGY,11.8,56.7
DAL,10/11/2025,GASTROENTEROLOGY,11.1,34.5
DAL,10/11/2025,MENTAL HEALTH GROUP,0.3,NA
DAL,10/11/2025,MENTAL HEALTH INDIVIDUAL,5.4,17.8
DAL,10/11/2025,NEUROLOGY,29.4,141.1
DAL,10/11/2025,OB/GYN,19.1,47
DAL,10/11/2025,OCCUPATIONAL THERAPY,11.1,18.9
DAL,10/11/2025,ONCOLOGY,2.6,26.4
DAL,10/11/2025,OPHTHALMOLOGY,8.2,39.4
DAL,10/11/2025,OPTOMETRY,21.7,81.7
DAL,10/11/2025,ORTHOPEDICS,10,32.1
DAL,10/11/2025,PAIN MEDICINE,5.6,33.9
DAL,10/11/2025,PHYSICAL THERAPY,22.8,41.6
DAL,10/11/2025,PODIATRY,20.5,47
DAL,10/11/2025,PRIMARY CARE,5.5,28.6
DAL,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.7,24.7
DAL,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.1,NA
DAL,10/11/2025,PULMONOLOGY,9.3,21.3
DAL,10/11/2025,SLEEP MEDICINE,9.1,34.6
DAL,10/11/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,5,0
DAL,10/11/2025,UROLOGY,18.4,67.2
OET,10/11/2025,AUDIOLOGY,27.7,92.9
OET,10/11/2025,CARDIOLOGY,19.7,63
OET,10/11/2025,DENTAL,37.7,74.9
OET,10/11/2025,DERMATOLOGY,26.7,85.3
OET,10/11/2025,ENDOCRINOLOGY,5.3,13.9
OET,10/11/2025,GASTROENTEROLOGY,23.5,105.7
OET,10/11/2025,MENTAL HEALTH GROUP,2,16.5
OET,10/11/2025,MENTAL HEALTH INDIVIDUAL,29.4,24.6
OET,10/11/2025,NEUROLOGY,14.2,88.1
OET,10/11/2025,OB/GYN,13.5,68.6
OET,10/11/2025,OCCUPATIONAL THERAPY,38.1,48.1
OET,10/11/2025,ONCOLOGY,1.8,57.6
OET,10/11/2025,OPHTHALMOLOGY,13.6,63.8
OET,10/11/2025,OPTOMETRY,20.6,87.3
OET,10/11/2025,ORTHOPEDICS,9,34.5
OET,10/11/2025,PAIN MEDICINE,24.4,39
OET,10/11/2025,PHYSICAL THERAPY,15.2,48.1
OET,10/11/2025,PODIATRY,22.9,88.3
OET,10/11/2025,PRIMARY CARE,13.4,62.1
OET,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.8,31
OET,10/11/2025,PTSD SPECIFIC GROUP PROGRAMS,13.1,NA
OET,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.5,NA
OET,10/11/2025,PULMONOLOGY,41.9,100.3
OET,10/11/2025,SLEEP MEDICINE,8.9,134.3
OET,10/11/2025,SUBSTANCE USE DISORDER GROUP,4.4,NA
OET,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,9.8,43.8
OET,10/11/2025,UROLOGY,12.3,149.8
OET,10/11/2025,WOMEN'S HEALTH,19.7,58.5
ALM,10/11/2025,AUDIOLOGY,12.3,86.1
ALM,10/11/2025,CARDIOLOGY,14.9,33.6
ALM,10/11/2025,DENTAL,9.7,48.3
ALM,10/11/2025,DERMATOLOGY,14.7,60.4
ALM,10/11/2025,ENDOCRINOLOGY,4.5,33.5
ALM,10/11/2025,GASTROENTEROLOGY,28.1,168.1
ALM,10/11/2025,MENTAL HEALTH GROUP,4.8,NA
ALM,10/11/2025,MENTAL HEALTH INDIVIDUAL,6.9,38.3
ALM,10/11/2025,NEUROLOGY,24,151.3
ALM,10/11/2025,OB/GYN,9.2,74.3
ALM,10/11/2025,OCCUPATIONAL THERAPY,24.2,54.3
ALM,10/11/2025,ONCOLOGY,4.2,53.4
ALM,10/11/2025,ORTHOPEDICS,11.5,39.4
ALM,10/11/2025,PAIN MEDICINE,24,42.5
ALM,10/11/2025,PHYSICAL THERAPY,35.8,68.2
ALM,10/11/2025,PRIMARY CARE,6.1,26.8
ALM,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.6,16.2
ALM,10/11/2025,PULMONOLOGY,19,62.7
ALM,10/11/2025,SLEEP MEDICINE,6.6,44.2
ALM,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.2,NA
ALM,10/11/2025,UROLOGY,16.5,59.2
ALM,10/11/2025,WOMEN'S HEALTH,3.2,9.3
MEDB,10/11/2025,AUDIOLOGY,5.8,69.7
MEDB,10/11/2025,CARDIOLOGY,10.5,23.7
MEDB,10/11/2025,DENTAL,3.4,60.1
MEDB,10/11/2025,DERMATOLOGY,3.6,31.9
MEDB,10/11/2025,ENDOCRINOLOGY,13.2,56.6
MEDB,10/11/2025,GASTROENTEROLOGY,19.1,64.6
MEDB,10/11/2025,MENTAL HEALTH GROUP,3.9,NA
MEDB,10/11/2025,MENTAL HEALTH INDIVIDUAL,10.2,53.2
MEDB,10/11/2025,NEUROLOGY,5.1,30.9
MEDB,10/11/2025,OB/GYN,6.9,78.8
MEDB,10/11/2025,OCCUPATIONAL THERAPY,11.2,43.7
MEDB,10/11/2025,ONCOLOGY,2.7,68.8
MEDB,10/11/2025,OPHTHALMOLOGY,1.5,16.9
MEDB,10/11/2025,OPTOMETRY,1.5,36.5
MEDB,10/11/2025,ORTHOPEDICS,1.9,13.6
MEDB,10/11/2025,PAIN MEDICINE,3.4,26.8
MEDB,10/11/2025,PHYSICAL THERAPY,12.2,46.5
MEDB,10/11/2025,PODIATRY,2,31.2
MEDB,10/11/2025,PRIMARY CARE,2.9,30
MEDB,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,11.2,40.9
MEDB,10/11/2025,PTSD SPECIFIC GROUP PROGRAMS,0,NA
MEDB,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,15.8,NA
MEDB,10/11/2025,PULMONOLOGY,13.2,32.3
MEDB,10/11/2025,SLEEP MEDICINE,33.5,111.4
MEDB,10/11/2025,SUBSTANCE USE DISORDER GROUP,0,NA
MEDB,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.4,21.5
MEDB,10/11/2025,UROLOGY,5,79.4
MEDB,10/11/2025,WOMEN'S HEALTH,4.1,21.2
TEC,10/11/2025,AUDIOLOGY,2.8,22.7
TEC,10/11/2025,CARDIOLOGY,5.8,21.4
TEC,10/11/2025,DENTAL,1.9,30.3
TEC,10/11/2025,DERMATOLOGY,8.1,63
TEC,10/11/2025,ENDOCRINOLOGY,7.7,49.9
TEC,10/11/2025,GASTROENTEROLOGY,4.4,29.4
TEC,10/11/2025,MENTAL HEALTH GROUP,0,NA
TEC,10/11/2025,MENTAL HEALTH INDIVIDUAL,11.9,23.1
TEC,10/11/2025,NEUROLOGY,0,2
TEC,10/11/2025,OB/GYN,2.6,17.3
TEC,10/11/2025,OCCUPATIONAL THERAPY,8.7,27.4
TEC,10/11/2025,ONCOLOGY,2.3,28.1
TEC,10/11/2025,OPHTHALMOLOGY,1.9,NA
TEC,10/11/2025,OPTOMETRY,4.4,38.1
TEC,10/11/2025,ORTHOPEDICS,1.7,20
TEC,10/11/2025,PAIN MEDICINE,8.5,44.9
TEC,10/11/2025,PHYSICAL THERAPY,2.5,22
TEC,10/11/2025,PODIATRY,3.2,23.2
TEC,10/11/2025,PRIMARY CARE,1.5,11.4
TEC,10/11/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,1,0.8
TEC,10/11/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,6.5,NA
TEC,10/11/2025,PULMONOLOGY,12.9,28.9
TEC,10/11/2025,SLEEP MEDICINE,5.2,21.7
TEC,10/11/2025,SUBSTANCE USE DISORDER GROUP,0,NA
TEC,10/11/2025,SUBSTANCE USE DISORDER INDIVIDUAL,2.6,10
TEC,10/11/2025,UROLOGY,3.5,29.3
TEC,10/11/2025,WOMEN'S HEALTH,1,5.8
DAL,10/13/2025,AUDIOLOGY,0.9,11.8
DAL,10/13/2025,CARDIOLOGY,11.3,27.2
DAL,10/13/2025,DENTAL,11.5,35.8
DAL,10/13/2025,ENDOCRINOLOGY,11.8,57.4
DAL,10/13/2025,GASTROENTEROLOGY,10.3,34.7
DAL,10/13/2025,MENTAL HEALTH GROUP,0.3,NA
DAL,10/13/2025,MENTAL HEALTH INDIVIDUAL,5.5,18
DAL,10/13/2025,NEUROLOGY,29.2,142.5
DAL,10/13/2025,OB/GYN,19.1,46.2
DAL,10/13/2025,OCCUPATIONAL THERAPY,11.3,18.2
DAL,10/13/2025,ONCOLOGY,2.5,28.4
DAL,10/13/2025,OPHTHALMOLOGY,8.3,39.9
DAL,10/13/2025,OPTOMETRY,21.2,81.3
DAL,10/13/2025,ORTHOPEDICS,9.8,33
DAL,10/13/2025,PAIN MEDICINE,5.7,34.7
DAL,10/13/2025,PHYSICAL THERAPY,22.7,42.1
DAL,10/13/2025,PODIATRY,20.3,46.8
DAL,10/13/2025,PRIMARY CARE,5.5,29.1
DAL,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,7.6,24.6
DAL,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,9.3,NA
DAL,10/13/2025,PULMONOLOGY,9.6,21.3
DAL,10/13/2025,SLEEP MEDICINE,9,33.5
DAL,10/13/2025,SUBSTANCE USE DISORDER GROUP,0,NA
DAL,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,4.7,0
DAL,10/13/2025,UROLOGY,18.2,65.9
OET,10/13/2025,AUDIOLOGY,27.2,92
OET,10/13/2025,CARDIOLOGY,19.5,62.2
OET,10/13/2025,DENTAL,38,74.8
OET,10/13/2025,DERMATOLOGY,27.2,93.8
OET,10/13/2025,ENDOCRINOLOGY,5.5,14.5
OET,10/13/2025,GASTROENTEROLOGY,23.7,104.1
OET,10/13/2025,MENTAL HEALTH GROUP,1.8,16.5
OET,10/13/2025,MENTAL HEALTH INDIVIDUAL,29.7,25.6
OET,10/13/2025,NEUROLOGY,14.3,87.6
OET,10/13/2025,OB/GYN,13.7,66.6
OET,10/13/2025,OCCUPATIONAL THERAPY,38.3,48.7
OET,10/13/2025,ONCOLOGY,1.8,57.6
OET,10/13/2025,OPHTHALMOLOGY,13.7,64.4
OET,10/13/2025,OPTOMETRY,20.7,88.7
OET,10/13/2025,ORTHOPEDICS,9.2,34.5
OET,10/13/2025,PAIN MEDICINE,23.2,39.1
OET,10/13/2025,PHYSICAL THERAPY,15.2,48.7
OET,10/13/2025,PODIATRY,22.8,85.7
OET,10/13/2025,PRIMARY CARE,13.5,61.7
OET,10/13/2025,PRIMARY CARE MENTAL HEALTH INTEGRATED CARE,8.9,31
OET,10/13/2025,PTSD SPECIFIC GROUP PROGRAMS,13.1,NA
OET,10/13/2025,PTSD SPECIFIC INDIVIDUAL PROGRAMS,11.4,NA
OET,10/13/2025,PULMONOLOGY,41.8,98.8
OET,10/13/2025,SLEEP MEDICINE,8.8,134.5
OET,10/13/2025,SUBSTANCE USE DISORDER GROUP,4.4,NA
OET,10/13/2025,SUBSTANCE USE DISORDER INDIVIDUAL,10.3,43.8
OET,10/13/2025,UROLOGY,11.8,146.7
OET,10/13/2025,WOMEN'S HEALTH,20.1,55.9
ALM,10/13/2025,AUDIOLOGY,12.5,84.9
ALM,10/13/2025,CARDIOLOGY,14.9,33.9
ALM,10/13/2025,DENTAL,9.6,48.7
ALM,10/13/2025,DERMATOLOGY,15.1,62.4
ALM,10/13/2025,ENDOCRINOLOGY,4.2,36.5
ALM,10/13/2025,GASTROENTEROLOGY,28,164.3
ALM,10/13/2025,MENTAL HEALTH GROUP,5.3,NA
ALM,10/13/2025,MENTAL HEALTH INDIVIDUAL,6.3,36.1
ALM,10/13/2025,NEUROLOGY,23.9,149.8
ALM,10/13/2025,OB/GYN,9.7,75.4
